date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:42:07	43366/43366	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Jun%202022%2012:52:00%20GMT	https://whal.droitlab.com/html/assets/img/case_studies/case_studies_9.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/case_studies/case_studies_9.png	(from https://whal.droitlab.com/html/index-3.html)
10:42:07	76940/76940	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Jun%202022%2013:12:44%20GMT	https://whal.droitlab.com/html/assets/img/shape/case_studies.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/shape/case_studies.png	(from https://whal.droitlab.com/html/index-3.html)
10:42:08	7449/7449	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Jun%202022%2013:31:34%20GMT	https://whal.droitlab.com/html/assets/img/price/price_4.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/price/price_4.png	(from https://whal.droitlab.com/html/index-3.html)
10:42:08	10285/10285	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Jun%202022%2013:31:38%20GMT	https://whal.droitlab.com/html/assets/img/price/price_5.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/price/price_5.png	(from https://whal.droitlab.com/html/index-3.html)
10:42:08	8696/8696	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Jun%202022%2013:31:46%20GMT	https://whal.droitlab.com/html/assets/img/price/price_6.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/price/price_6.png	(from https://whal.droitlab.com/html/index-3.html)
10:42:09	64180/64180	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Jun%202022%2014:08:52%20GMT	https://whal.droitlab.com/html/assets/img/testimonial_grid.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/testimonial_grid.png	(from https://whal.droitlab.com/html/index-3.html)
10:42:10	1734/1734	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Jun%202022%2014:16:32%20GMT	https://whal.droitlab.com/html/assets/img/icon/testimonial_icon_2.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/testimonial_icon_2.png	(from https://whal.droitlab.com/html/index-3.html)
10:42:10	31362/31362	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Jun%202022%2014:46:36%20GMT	https://whal.droitlab.com/html/assets/img/blog/blog_7.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/blog/blog_7.png	(from https://whal.droitlab.com/html/index-3.html)
10:42:11	32458/32458	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Jun%202022%2014:46:42%20GMT	https://whal.droitlab.com/html/assets/img/blog/blog_8.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/blog/blog_8.png	(from https://whal.droitlab.com/html/index-3.html)
10:42:11	10733/10733	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Jun%202022%2014:46:46%20GMT	https://whal.droitlab.com/html/assets/img/blog/blog_9.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/blog/blog_9.png	(from https://whal.droitlab.com/html/index-3.html)
10:42:12	1505/1505	---M-Z	200	added ('OK')	text/css	date:Sun,%2005%20Jun%202022%2011:47:50%20GMT	https://whal.droitlab.com/html/assets/css/plugins/progress.css	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/css/plugins/progress.css	(from https://whal.droitlab.com/html/index-4.html)
10:42:13	3448/3448	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jun%202022%2010:29:10%20GMT	https://whal.droitlab.com/html/assets/img/logo_2.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/logo_2.png	(from https://whal.droitlab.com/html/index-4.html)
10:42:13	138556/138556	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Jun%202022%2015:28:22%20GMT	https://whal.droitlab.com/html/assets/img/hero_4.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/hero_4.png	(from https://whal.droitlab.com/html/index-4.html)
10:42:14	55296/55296	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Jun%202022%2016:34:30%20GMT	https://whal.droitlab.com/html/assets/img/icon/info_box/icon_home_4.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/info_box/icon_home_4.png	(from https://whal.droitlab.com/html/index-4.html)
10:42:15	74389/74389	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Jun%202022%2016:42:44%20GMT	https://whal.droitlab.com/html/assets/img/icon/info_box/icon_home_4_2.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/info_box/icon_home_4_2.png	(from https://whal.droitlab.com/html/index-4.html)
10:42:15	71710/71710	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Jun%202022%2016:35:20%20GMT	https://whal.droitlab.com/html/assets/img/icon/info_box/icon_home_4_3.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/info_box/icon_home_4_3.png	(from https://whal.droitlab.com/html/index-4.html)
10:42:15	428/428	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Jun%202022%2015:40:52%20GMT	https://whal.droitlab.com/html/assets/img/shape/seo_mini_5.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/shape/seo_mini_5.png	(from https://whal.droitlab.com/html/index-4.html)
10:42:16	223/223	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Jun%202022%2015:40:58%20GMT	https://whal.droitlab.com/html/assets/img/shape/seo_mini_6.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/shape/seo_mini_6.png	(from https://whal.droitlab.com/html/index-4.html)
10:42:16	196/196	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Jun%202022%2015:41:02%20GMT	https://whal.droitlab.com/html/assets/img/shape/seo_mini_7.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/shape/seo_mini_7.png	(from https://whal.droitlab.com/html/index-4.html)
10:42:17	388/388	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Jun%202022%2015:41:06%20GMT	https://whal.droitlab.com/html/assets/img/shape/seo_mini_8.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/shape/seo_mini_8.png	(from https://whal.droitlab.com/html/index-4.html)
10:42:17	1724/1724	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2005%20Jun%202022%2013:57:54%20GMT	https://whal.droitlab.com/html/assets/img/icon/info_box/icon_10.svg	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/info_box/icon_10.svg	(from https://whal.droitlab.com/html/index-4.html)
10:42:17	4309/4309	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2005%20Jun%202022%2013:58:04%20GMT	https://whal.droitlab.com/html/assets/img/icon/info_box/icon_9.svg	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/info_box/icon_9.svg	(from https://whal.droitlab.com/html/index-4.html)
10:42:18	115730/115730	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Jun%202022%2012:45:32%20GMT	https://whal.droitlab.com/html/assets/img/info_sec.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/info_sec.png	(from https://whal.droitlab.com/html/index-4.html)
10:42:18	3290/3290	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2005%20Jun%202022%2013:58:14%20GMT	https://whal.droitlab.com/html/assets/img/icon/info_box/icon_8.svg	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/info_box/icon_8.svg	(from https://whal.droitlab.com/html/index-4.html)
10:42:19	1767/1767	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2005%20Jun%202022%2013:58:24%20GMT	https://whal.droitlab.com/html/assets/img/icon/info_box/icon_7.svg	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/info_box/icon_7.svg	(from https://whal.droitlab.com/html/index-4.html)
10:42:21	168498/168498	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Feb%202023%2005:12:20%20GMT	https://whal.droitlab.com/assets/img/shape/info_box_3.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/assets/img/shape/info_box_3.png	(from https://whal.droitlab.com/html/about.html)
10:42:21	79780/79780	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Jun%202022%2017:41:48%20GMT	https://whal.droitlab.com/html/assets/img/team/team_5.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/team/team_5.png	(from https://whal.droitlab.com/html/about.html)
10:42:22	71785/71785	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Jun%202022%2017:42:00%20GMT	https://whal.droitlab.com/html/assets/img/team/team_6.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/team/team_6.png	(from https://whal.droitlab.com/html/about.html)
10:42:23	82612/82612	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Jun%202022%2017:42:14%20GMT	https://whal.droitlab.com/html/assets/img/team/team_7.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/team/team_7.png	(from https://whal.droitlab.com/html/about.html)
10:42:23	64916/64916	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Jun%202022%2017:56:44%20GMT	https://whal.droitlab.com/html/assets/img/shape/team.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/shape/team.png	(from https://whal.droitlab.com/html/about.html)
10:42:23	619/619	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2006%20Jun%202022%2010:42:20%20GMT	https://whal.droitlab.com/html/assets/img/icon/info_box/icon_11.svg	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/info_box/icon_11.svg	(from https://whal.droitlab.com/html/service.html)
10:42:24	695/695	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2006%20Jun%202022%2010:42:28%20GMT	https://whal.droitlab.com/html/assets/img/icon/info_box/icon_12.svg	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/info_box/icon_12.svg	(from https://whal.droitlab.com/html/service.html)
10:42:24	1373/1373	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2006%20Jun%202022%2010:42:34%20GMT	https://whal.droitlab.com/html/assets/img/icon/info_box/icon_13.svg	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/info_box/icon_13.svg	(from https://whal.droitlab.com/html/service.html)
10:42:25	1112/1112	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2006%20Jun%202022%2010:42:42%20GMT	https://whal.droitlab.com/html/assets/img/icon/info_box/icon_14.svg	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/info_box/icon_14.svg	(from https://whal.droitlab.com/html/service.html)
10:42:25	1988/1988	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2006%20Jun%202022%2010:42:48%20GMT	https://whal.droitlab.com/html/assets/img/icon/info_box/icon_15.svg	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/info_box/icon_15.svg	(from https://whal.droitlab.com/html/service.html)
10:42:26	797/797	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2006%20Jun%202022%2010:42:56%20GMT	https://whal.droitlab.com/html/assets/img/icon/info_box/icon_16.svg	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/info_box/icon_16.svg	(from https://whal.droitlab.com/html/service.html)
10:42:27	48944/48944	---M-Z	200	added ('OK')	application/javascript	etag:W/%22bf30-qVRYMYA7E1nP7tR+O01rrmjkDpk%22	https://cdn.jsdelivr.net/npm/bootstrap@4.0.0/dist/js/bootstrap.min.js	C:/My%20Web%20Sites/Digimap%20Theme/cdn.jsdelivr.net/npm/bootstrap@4.0.0/dist/js/bootstrap.min.js	(from https://whal.droitlab.com/html/service.html)
10:42:27	148186/148186	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Jun%202022%2015:56:34%20GMT	https://whal.droitlab.com/html/assets/img/seo_7.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/seo_7.png	(from https://whal.droitlab.com/html/social-media-marketing.html)
10:42:28	108457/108457	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Jun%202022%2015:59:34%20GMT	https://whal.droitlab.com/html/assets/img/info_sec_img.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/info_sec_img.png	(from https://whal.droitlab.com/html/social-media-marketing.html)
10:42:28	174569/174569	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Jun%202022%2016:21:30%20GMT	https://whal.droitlab.com/html/assets/img/seo_8.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/seo_8.png	(from https://whal.droitlab.com/html/social-media-marketing.html)
10:42:29	80553/80553	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Jun%202022%2016:46:10%20GMT	https://whal.droitlab.com/html/assets/img/seo_9.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/seo_9.png	(from https://whal.droitlab.com/html/email-marketing.html)
10:42:29	6869/6869	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Jun%202022%2017:15:10%20GMT	https://whal.droitlab.com/html/assets/img/icon/info_box/icon_17.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/info_box/icon_17.png	(from https://whal.droitlab.com/html/email-marketing.html)
10:42:29	7835/7835	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Jun%202022%2017:15:16%20GMT	https://whal.droitlab.com/html/assets/img/icon//info_box/icon_18.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/info_box/icon_18.png	(from https://whal.droitlab.com/html/email-marketing.html)
10:42:30	6220/6220	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Jun%202022%2017:15:22%20GMT	https://whal.droitlab.com/html/assets/img/icon/info_box/icon_19.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/info_box/icon_19.png	(from https://whal.droitlab.com/html/email-marketing.html)
10:42:31	89723/89723	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Jun%202022%2017:54:00%20GMT	https://whal.droitlab.com/html/assets/img/seo_10.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/seo_10.png	(from https://whal.droitlab.com/html/email-marketing.html)
10:42:31	71826/71826	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jun%202022%2011:59:40%20GMT	https://whal.droitlab.com/html/assets/img/g_f_ads.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/g_f_ads.png	(from https://whal.droitlab.com/html/google-and-facebook-ads.html)
10:42:31	1637/1637	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2008%20Jun%202022%2012:06:26%20GMT	https://whal.droitlab.com/html/assets/img/icon/info_box/icon_20.svg	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/info_box/icon_20.svg	(from https://whal.droitlab.com/html/google-and-facebook-ads.html)
10:42:32	2733/2733	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2008%20Jun%202022%2012:06:32%20GMT	https://whal.droitlab.com/html/assets/img/icon/info_box/icon_21.svg	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/info_box/icon_21.svg	(from https://whal.droitlab.com/html/google-and-facebook-ads.html)
10:42:32	2388/2388	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2008%20Jun%202022%2012:06:38%20GMT	https://whal.droitlab.com/html/assets/img/icon/info_box/icon_22.svg	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/info_box/icon_22.svg	(from https://whal.droitlab.com/html/google-and-facebook-ads.html)
10:42:33	1108/1108	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2008%20Jun%202022%2012:06:44%20GMT	https://whal.droitlab.com/html/assets/img/icon/info_box/icon_23.svg	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/info_box/icon_23.svg	(from https://whal.droitlab.com/html/google-and-facebook-ads.html)
10:42:33	95735/95735	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jun%202022%2013:37:46%20GMT	https://whal.droitlab.com/html/assets/img/seo_11.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/seo_11.png	(from https://whal.droitlab.com/html/google-and-facebook-ads.html)
10:42:34	34609/34609	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jun%202022%2014:31:30%20GMT	https://whal.droitlab.com/html/assets/img/seo_12.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/seo_12.png	(from https://whal.droitlab.com/html/google-and-facebook-ads.html)
10:42:35	162257/162257	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jun%202022%2015:41:08%20GMT	https://whal.droitlab.com/html/assets/img/info_sec_2.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/info_sec_2.png	(from https://whal.droitlab.com/html/youtube-marketing.html)
10:42:35	89141/89141	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jun%202022%2017:50:20%20GMT	https://whal.droitlab.com/html/assets/img/seo_13.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/seo_13.png	(from https://whal.droitlab.com/html/lead-generation.html)
10:42:36	324059/324059	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jun%202022%2018:21:38%20GMT	https://whal.droitlab.com/html/assets/img/seo_14.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/seo_14.png	(from https://whal.droitlab.com/html/lead-generation.html)
10:42:37	3045/3045	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jun%202022%2018:24:22%20GMT	https://whal.droitlab.com/html/assets/img/icon/seo.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/seo.png	(from https://whal.droitlab.com/html/lead-generation.html)
10:42:37	2609/2609	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jun%202022%2018:24:36%20GMT	https://whal.droitlab.com/html/assets/img/icon/seo_2.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/seo_2.png	(from https://whal.droitlab.com/html/lead-generation.html)
10:42:37	1074/1074	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jun%202022%2018:37:20%20GMT	https://whal.droitlab.com/html/assets/img/icon/info_box/icon_24.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/info_box/icon_24.png	(from https://whal.droitlab.com/html/lead-generation.html)
10:42:38	2094/2094	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jun%202022%2018:37:28%20GMT	https://whal.droitlab.com/html/assets/img/icon/info_box/icon_25.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/info_box/icon_25.png	(from https://whal.droitlab.com/html/lead-generation.html)
10:42:38	1542/1542	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jun%202022%2018:37:32%20GMT	https://whal.droitlab.com/html/assets/img/icon/info_box/icon_26.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/info_box/icon_26.png	(from https://whal.droitlab.com/html/lead-generation.html)
10:42:39	3044/3044	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jun%202022%2018:37:36%20GMT	https://whal.droitlab.com/html/assets/img/icon/info_box/icon_27.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/info_box/icon_27.png	(from https://whal.droitlab.com/html/lead-generation.html)
10:42:39	1880/1880	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jun%202022%2018:37:40%20GMT	https://whal.droitlab.com/html/assets/img/icon/info_box/icon_28.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/info_box/icon_28.png	(from https://whal.droitlab.com/html/lead-generation.html)
10:42:40	1844/1844	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jun%202022%2018:37:48%20GMT	https://whal.droitlab.com/html/assets/img/icon/info_box/icon_29.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/info_box/icon_29.png	(from https://whal.droitlab.com/html/lead-generation.html)
10:42:40	1021/1021	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2006%20Jun%202022%2017:09:10%20GMT	https://whal.droitlab.com/html/assets/img/icon/process.svg	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/process.svg	(from https://whal.droitlab.com/html/process.html)
10:42:41	874/874	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2006%20Jun%202022%2017:09:18%20GMT	https://whal.droitlab.com/html/assets/img/icon/process_2.svg	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/process_2.svg	(from https://whal.droitlab.com/html/process.html)
10:42:41	1056/1056	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2006%20Jun%202022%2017:09:22%20GMT	https://whal.droitlab.com/html/assets/img/icon/process_3.svg	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/process_3.svg	(from https://whal.droitlab.com/html/process.html)
10:42:42	700/700	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2006%20Jun%202022%2017:09:28%20GMT	https://whal.droitlab.com/html/assets/img/icon/process_4.svg	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/process_4.svg	(from https://whal.droitlab.com/html/process.html)
10:42:42	23297/23297	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jun%202022%2016:33:04%20GMT	https://whal.droitlab.com/html/assets/img/faq.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/faq.png	(from https://whal.droitlab.com/html/faq.html)
10:42:43	40152/40152	---M--	200	added ('OK')	image/webp	date:Sun,%2012%20Jun%202022%2011:15:50%20GMT	https://whal.droitlab.com/html/assets/img/blog/blog_two/blog-2.webp	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/blog/blog_two/blog-2.webp	(from https://whal.droitlab.com/html/blog.html)
10:42:44	106700/106700	---M--	200	added ('OK')	image/webp	date:Sun,%2012%20Jun%202022%2011:15:22%20GMT	https://whal.droitlab.com/html/assets/img/blog/blog_two/img2.webp	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/blog/blog_two/img2.webp	(from https://whal.droitlab.com/html/blog.html)
10:42:44	16764/16764	---M--	200	added ('OK')	image/webp	date:Sun,%2012%20Jun%202022%2011:15:06%20GMT	https://whal.droitlab.com/html/assets/img/blog/blog_two/img5.webp	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/blog/blog_two/img5.webp	(from https://whal.droitlab.com/html/blog.html)
10:42:45	4340/4340	---M--	200	added ('OK')	image/webp	date:Sun,%2012%20Jun%202022%2011:16:58%20GMT	https://whal.droitlab.com/html/assets/img/blog/blog_two/recent_post1.webp	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/blog/blog_two/recent_post1.webp	(from https://whal.droitlab.com/html/blog.html)
10:42:45	3452/3452	---M--	200	added ('OK')	image/webp	date:Sun,%2012%20Jun%202022%2011:17:20%20GMT	https://whal.droitlab.com/html/assets/img/blog/blog_two/recent_post2.webp	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/blog/blog_two/recent_post2.webp	(from https://whal.droitlab.com/html/blog.html)
10:42:46	5142/5142	---M--	200	added ('OK')	image/webp	date:Sun,%2012%20Jun%202022%2011:18:28%20GMT	https://whal.droitlab.com/html/assets/img/blog/blog_two/recent_post3.webp	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/blog/blog_two/recent_post3.webp	(from https://whal.droitlab.com/html/blog.html)
10:42:46	26461/26461	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jun%202022%2015:42:18%20GMT	https://whal.droitlab.com/html/assets/img/blog/blog_10.png	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/blog/blog_10.png	(from https://whal.droitlab.com/html/blog-single.html)
10:42:47	8705/8705	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Jan%202021%2010:47:20%20GMT	https://whal.droitlab.com/html/assets/img/blog/blog_two/comments-1.jpg	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/blog/blog_two/comments-1.jpg	(from https://whal.droitlab.com/html/blog-single.html)
10:42:47	6981/6981	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Jan%202021%2010:48:22%20GMT	https://whal.droitlab.com/html/assets/img/blog/blog_two/comments-2.jpg	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/blog/blog_two/comments-2.jpg	(from https://whal.droitlab.com/html/blog-single.html)
10:42:48	9005/9005	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Jan%202021%2010:49:00%20GMT	https://whal.droitlab.com/html/assets/img/blog/blog_two/comments-3.jpg	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/blog/blog_two/comments-3.jpg	(from https://whal.droitlab.com/html/blog-single.html)
10:42:48	3117/3117	---M-Z	200	added ('OK')	text/css	date:Tue,%2007%20Jun%202022%2014:22:28%20GMT	https://whal.droitlab.com/html/assets/css/plugins/nice-select.min.css	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/css/plugins/nice-select.min.css	(from https://whal.droitlab.com/html/contact.html)
10:42:49	2174/2174	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2007%20Jun%202022%2012:08:04%20GMT	https://whal.droitlab.com/html/assets/img/icon/contact/contact.svg	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/contact/contact.svg	(from https://whal.droitlab.com/html/contact.html)
10:42:49	4417/4417	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2007%20Jun%202022%2012:08:12%20GMT	https://whal.droitlab.com/html/assets/img/icon/contact/contact_2.svg	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/contact/contact_2.svg	(from https://whal.droitlab.com/html/contact.html)
10:42:49	6109/6109	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2007%20Jun%202022%2012:08:18%20GMT	https://whal.droitlab.com/html/assets/img/icon/contact/contact_3.svg	C:/My%20Web%20Sites/Digimap%20Theme/whal.droitlab.com/html/assets/img/icon/contact/contact_3.svg	(from https://whal.droitlab.com/html/contact.html)
